sample_index,t_s,base_x_m,base_y_m,base_z_m,base_q_w,base_q_x,base_q_y,base_q_z,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,base_attitude_deviation_deg,base_vx_m_s,base_vy_m_s,base_vz_m_s,base_wx_rad_s,base_wy_rad_s,base_wz_rad_s,momentum_residual_norm_S,authority_class,attached_target_propagated,released_for_mission_gate
613,6.13,-0.01830104597712219,-0.028886574590925536,0.006403006073597319,0.7906291055505639,0.5864707082763749,-0.1204641390578341,0.12824241494598126,72.47518841170985,-19.932066786473246,3.7501024154570213,75.5113173915286,-0.005556051230509255,0.003164623487144701,0.005979503302913988,0.3846223420633527,0.048454532470607145,0.13568676973924496,1.3834351745690202e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
614,6.140000000000001,-0.018366434035874884,-0.02893836134383993,0.006429320697632472,0.7894427216599261,0.587876054581231,-0.12042165358543758,0.12915323850342564,72.67727213587528,-19.997807744363374,3.8033115230227392,75.73307314373352,-0.00555312147747022,0.00319166130025711,0.005944363023864313,0.3842000672237249,0.049393258645138605,0.13553466642662693,1.27993912314e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
615,6.15,-0.018431787256017993,-0.028989962895173794,0.0064555526370921115,0.7882549312465545,0.5892767329115423,-0.1203747746197117,0.13006540297035948,72.87895396543384,-20.063479956747848,3.856814188387707,75.95454027266118,-0.005550085323790904,0.003218312458745158,0.005909067854840641,0.38377061300099086,0.05033059833369218,0.13537458073076883,9.134929303046259e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
616,6.16,-0.01849710415278842,-0.02904137927046332,0.00648170098763317,0.787065773744113,0.590672717185455,-0.12032349642082552,0.13097887303836425,73.08022935093081,-20.1290815526829,3.9106101070180377,76.1757144171328,-0.005546943107416917,0.003244576060517651,0.005873622371109158,0.3833340018852626,0.051266460810358114,0.1352065231524517,1.7461351159655552e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
617,6.17,-0.01856238324485266,-0.029092610502776735,0.006507764854349479,0.7858752887011032,0.5920639816730816,-0.1202678136081531,0.13189361328089078,73.28109376595987,-20.19461065743756,3.9646989570014712,76.39659123027964,-0.005543695171333343,0.003270451269288576,0.005838031148010454,0.3828902568205009,0.05220075543399068,0.13503050524122623,1.1102230246251565e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
618,6.18,-0.01862762305441152,-0.029143656632639677,0.006533743351849678,0.7846835157766904,0.5934505009983136,-0.12020772116126577,0.1328095881568741,73.48154270757753,-20.26006539258728,4.019080398910415,76.61716637982784,-0.0055403418634778785,0.003295937314419617,0.005802298759985318,0.3824394012032641,0.05313339166185544,0.13484653959504753,1.4178114752865337e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
619,6.19,-0.01869282210730424,-0.029194517707960544,0.006559635604333738,0.783490494736507,0.5948322501405884,-0.12014321442087883,0.13372676201436515,73.6815716967175,-20.325443876110036,4.073754075664872,76.83743554838317,-0.005536883536654053,0.003321033490745634,0.005766429779605491,0.38198145888139284,0.05406427906328349,0.13465463985974568,2.4711134393068197e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
620,6.2,-0.018757978933111926,-0.02924519378395566,0.006585440745668078,0.7822962654484407,0.5962092044366073,-0.12007428908975301,0.13464509909417852,73.88117627860404,-20.39074422248474,4.12871961239554,77.05739443371498,-0.005533320548444612,0.003345739158383402,0.005730428776609675,0.3815164541526183,0.05499332733333048,0.134454820728339,1.3580791023738598e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
621,6.21,-0.018823092065260384,-0.029295684923074446,0.006611157919459289,0.7811008678784007,0.5975813395820083,-0.1200009412335501,0.1355645635335568,74.08035202316516,-20.455964542792273,4.183976616306854,77.27703874903997,-0.005529653261124896,0.00337005374252361,0.005694300316944829,0.3810444117630932,0.05592044630644176,0.13424709794018017,3.8005887153050735e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
622,6.22,-0.018888160041122228,-0.02934599119492444,0.006636786279126384,0.7799043420860711,0.5989486316329888,-0.11992316728164294,0.1364851193698503,74.27909452544455,-20.521102944818807,4.239524676540307,77.49636422330508,-0.005525882041576559,0.0033939767332065137,0.005658048961813521,0.380565356905857,0.05684554597011896,0.134031488279942,2.9176893735874957e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
623,6.23,-0.018953181402118185,-0.029396112676195955,0.006662324987972467,0.7787067282206428,0.6003110570078827,-0.11984096402788331,0.1374067305442069,74.47739940601355,-20.586157533161852,4.295363364037063,77.71536660147021,-0.005522007261201327,0.00341750768508106,0.005621679266727134,0.3800793152192158,0.057768536478589545,0.1338080095764378,3.0365094448649246e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
624,6.24,-0.01901815469381342,-0.029446049450576765,0.006687773219279738,0.7775080665164954,0.60166859248875,-0.11975432863144414,0.13832936090512285,74.67526231139496,-20.65112640933917,4.35149223137576,77.93404164479695,-0.00551802929583509,0.0034406462171479675,0.005585195780565732,0.3795863127850599,0.05868932816647383,0.13357668070127832,1.0732878681819782e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
625,6.25,-0.01908307846602281,-0.029495801608687835,0.006713130156351716,0.7763083972889282,0.6030212152228082,-0.1196632586173806,0.13925297421230665,74.87267891446223,-20.71600767189918,4.407910812659041,78.15238513112469,-0.005513948525662238,0.003463392012486487,0.00554860304464444,0.379086376127096,0.0596078315624525,0.13333752156736517,1.946913164934977e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
626,6.26,-0.01914795127291061,-0.02954536924800864,0.006738394992576649,0.7751077609298691,0.6043689027238346,-0.11956775187723918,0.14017753414044642,75.06964491484351,-20.780799416534865,4.464618623382655,78.37039285514768,-0.005509765335130189,0.003485744817965539,0.005511905591786838,0.37857953220900886,0.060523957402930324,0.13309055312721388,4.3610271956070115e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
627,6.2700000000000005,-0.019212771673087443,-0.029594752472797945,0.006763566931502113,0.7739061979035387,0.6057116328735669,-0.11946780666968465,0.14110300428290318,75.26615603933368,-20.84549973620035,4.521615160290546,78.58806062869695,-0.005505480112864389,0.0035077044439389923,0.005475107945405725,0.37806580843254567,0.0614376166456935,0.13283579737111761,1.3423666429918866e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
628,6.28,-0.019277538229708225,-0.029643951394018306,0.006788645186899204,0.772703748742113,0.6070493839230353,-0.11936342162104063,0.14202934815546564,75.46220804230124,-20.910106721229816,4.578899901238398,78.80538428101953,-0.005501093251583593,0.003529270763925418,0.005438214618591416,0.3775452326355306,0.06234872048356238,0.13257327732513902,2.1893282415146736e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
629,6.29,-0.01934224951056942,-0.029692966129260534,0.0068136289828253215,0.771500454041374,0.6083821344938469,-0.11925459572578462,0.1429565292001184,75.6577967060943,-20.974618459459084,4.636472305057703,79.02235965905689,-0.005496605148015464,0.0035504437142724176,0.0054012301132078016,0.37701783308979103,0.0632571803580344,0.13230301704893785,2.3361515318804406e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
630,6.3,-0.019406904088205428,-0.029741796802668106,0.0068385175536854505,0.7702963544563507,0.6097098635794169,-0.11914132834699705,0.14388451078882014,75.85291784144466,-21.03903303634988,4.694331811420116,79.2389826277223,-0.005492016202812667,0.0035712232938058808,0.005364158918996576,0.3764836384990217,0.06416290797291921,0.13202504163342707,1.0338719065410936e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
631,6.3100000000000005,-0.019471500539984303,-0.029790443544861517,0.006863310144291986,0.7690914906969497,0.611032550546151,-0.11902361921676462,0.14481325622729396,76.04756728787093,-21.103348535116677,4.752477840702439,79.45524907017712,-0.005487326820469392,0.0035916095634641533,0.005327005512689938,0.37594267799656245,0.06506581530795803,0.1317393771982665,7.827429102573778e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
632,6.32,-0.019536037448202585,-0.029838906492862645,0.006888006009923066,0.7678859035235776,0.6123501751345752,-0.11890146843653776,0.1457427287588272,76.24174091407954,-21.16756303685647,4.810909793851983,79.6711548881064,-0.0054825374092382795,0.0036116026459174825,0.005289774357131797,0.375394981143104,0.06596581463243491,0.13144605088918057,1.1036986408548878e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
633,6.33,-0.019600513400179487,-0.02988718579001908,0.006912604416379408,0.7666796337427544,0.6136627174604157,-0.11877487647744206,0.14667289156808253,76.43543461836461,-21.23167462068132,4.869627052252725,79.8866960019931,-0.005477648381047892,0.0036312027251728268,0.005252469900407975,0.3748405779243176,0.06686281851876759,0.1311450908751107,1.182160275045642e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
634,6.34,-0.019664926988350154,-0.029935281585928477,0.006937104640039615,0.76547272220272,0.6149701580156269,-0.11864384418054374,0.1476037077849172,76.62864432900591,-21.295681363853326,4.928628977591921,80.10186835139159,-0.005472660151420663,0.0036504100461643126,0.005215096574985549,0.37427949874840394,0.0677567398560848,0.13083652634519566,1.3694430558979336e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
635,6.3500000000000005,-0.019729276810358232,-0.029983194036362876,0.006961505967913973,0.7642652097890343,0.616272477669368,-0.11850837275706926,0.14853514048821237,76.82136600466494,-21.359581341922773,4.987914911727485,80.31666789519963,-0.005467573139391419,0.003669224914329533,0.005177658796861639,0.3737117744435729,0.06864749186378348,0.13052038750558034,9.989356598077959e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
636,6.36,-0.01979356146914754,-0.030030923303193072,0.006985807697696676,0.7630571374201721,0.6175696576689277,-0.11836846378857867,0.14946715270971037,77.0135956347792,-21.42337262886879,5.0474841765561695,80.53109061192943,-0.0054623877674264566,0.003687647695171815,0.005140160964721837,0.3731374362554386,0.06953498810506281,0.13019670557605553,9.185848120258998e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
637,6.37,-0.01985777957305302,-0.030078469554313036,0.00701000913781653,0.7618485460431115,0.6188616796405971,-0.11822411922709296,0.15039970743786055,77.20532923995451,-21.487053297243,5.107336073882537,80.74513249997766,-0.005457104461343198,0.003705678813808951,0.005102607459108513,0.3725565158443432,0.07041914250043976,0.12986551278652103,1.2538103194287728e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
638,6.38,-0.01992192973589079,-0.03012583296356433,0.007034109607486062,0.7606394766289197,0.6201485255904917,-0.11807534139517513,0.1513327676216722,77.39656287235535,-21.550621418315732,5.167469885288752,80.95878957789384,-0.005451723650230483,0.003723318754508243,0.005065002641599323,0.37196904528260444,0.07129986934123567,0.1295268423732789,9.726834455156671e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
639,6.390000000000001,-0.019986010577047422,-0.03017301371066062,0.0070581084367490506,0.7594299701683359,0.6214301779053196,-0.11792213298596532,0.15226629617457504,77.58729261609281,-21.614075062225325,5.22788487200541,81.1720578846478,-0.005446245766369481,0.0037405680602083696,0.005027350853996029,0.3713750570516832,0.07217708330303722,0.12918072857515328,1.1826692784169333e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
640,6.4,-0.02005002072156834,-0.030220011981112207,0.007082004966526462,0.758220067667351,0.6227066193530982,-0.11776449706316945,0.15320025597828582,77.77751458761041,-21.677412298130026,5.288580274783275,81.38493347989554,-0.005440671245155296,0.003757427332028199,0.00498965641752396,0.37077458403927827,0.07305069945912868,0.12882720662943467,9.296564217729968e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
641,6.41,-0.02011395880024543,-0.030266827966150697,0.007105798548660781,0.7570098101427851,0.6239778330838188,-0.11760243706100176,0.1541346098866817,77.96722493606781,-21.740631194362944,5.349555313766191,81.59741244424406,-0.005435000525019166,0.0037738972287629175,0.004951923632042099,0.37016765953634123,0.07392063329389396,0.12846631276764733,1.7340294477529993e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
642,6.42,-0.020177823449703747,-0.030313461862653705,0.007129488545958708,0.755799238617867,0.625243802630059,-0.11743595678408085,0.15506932072967894,78.15641984372164,-21.80372981858949,5.410809188365075,81.8094908795144,-0.005429234047351531,0.003789978466367482,0.0049141567752645395,0.3695543172340221,0.07478680071618125,0.12809808421114824,2.0080876029348856e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
643,6.43,-0.020241613312487396,-0.030359913873069664,0.007153074332232224,0.7545883941178111,0.6265045119075406,-0.11726506040727976,0.1560043513171166,78.3450955263042,-21.86670623796805,5.472341077133041,82.02116490900359,-0.005423372256425665,0.0038056718174278798,0.004876360101992828,0.36893459122053446,0.07564911807263695,0.12772255916654207,1.3041613712025739e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
644,6.44,-0.020305327037144542,-0.030406184205342784,0.0071765552923380065,0.753377317665397,0.6277599452156379,-0.11708975247552919,0.15693966444264557,78.5332482333994,-21.92955851931315,5.5341501376420315,82.2324306777448,-0.005417415599322104,0.0038209781106202526,0.0048385378433598554,0.36830851597794106,0.07650750216099808,0.12733977682092484,1.0466005235381074e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
645,6.45,-0.02036896327831153,-0.030452273072838057,0.007199930822215169,0.7521660502765515,0.6290100872378288,-0.11691003790357464,0.1578752228876209,78.72087424881563,-21.99228472926173,5.59623550636057,82.44328435276611,-0.00541136452585393,0.003835898230158491,0.0048006942060854,0.367676126378877,0.07736187024334694,0.12694977733694793,3.2035603929305724e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
646,6.46,-0.020432520696796172,-0.03049818069426648,0.007223200328921345,0.7509546329559315,0.630254923042098,-0.11672592197568706,0.15881098942499922,78.90796989095652,-22.054882934441984,5.6585962985330704,82.65372212334773,-0.005405219488492687,0.003850433115229885,0.004762833371743466,0.36703745768318513,0.0782121400593203,0.1265526018477061,1.1785910963473693e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
647,6.47,-0.020495997959660093,-0.030543907293610353,0.007246363230667059,0.7497431066925132,0.6314944380812825,-0.1165374103453268,0.15974692682323816,79.094531513188,-22.117351201645267,5.721231608060653,82.86374020127737,-0.00539898094229522,0.0038645837594200416,0.004724959496041516,0.3663925455344843,0.0790582298392766,0.12614829245144651,6.406745034707793e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
648,6.48,-0.020559393740300216,-0.03058945310004876,0.007269418956848404,0.7485315124551842,0.6327286181933669,-0.11634450903476144,0.1606829978501996,79.28055550420278,-22.179687598000605,5.784140507383506,83.07333482110414,-0.0053926493448312775,0.0038783512101263976,0.004687076708111966,0.3657414259566616,0.07990005831741429,0.1257368922060991,1.7806072478083107e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
649,6.49,-0.02062270671852932,-0.030634818347883192,0.007292366948077991,0.747319891188342,0.6339574496017244,-0.11614722443463674,0.1616191652770544,79.4660382883815,-22.24189019115221,5.8473220473649485,83.28250224039056,-0.005386225156111998,0.0038917365679612295,0.004649189109816,0.365084135350293,0.08073754474483948,0.12531844512362889,5.261676819281712e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
650,6.5,-0.020685935580655738,-0.030680003276463388,0.007315206656214186,0.7461082838074987,0.6351809189153044,-0.11594556330350111,0.16255539188219004,79.6509763261506,-22.303957049439685,5.910775257177221,83.49123873996278,-0.0053797088385191556,0.0039047409861441957,0.004611300775059805,0.36442071048898544,0.08157060890258214,0.12489299616420763,1.2714469894848295e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
651,6.51,-0.02074907901956207,-0.030725008130113318,0.007337937544388575,0.7448967311948933,0.6363990131287665,-0.11573953276728353,0.1634916404551189,79.83536611433695,-22.365886242081,5.974499144189213,83.69954062415921,-0.0053731008567354036,0.0039173656698846425,0.004573415749123505,0.36375118851565186,0.08239917111455716,0.1244605912302069,1.7444108782428046e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
652,6.5200000000000005,-0.020812135734783042,-0.030769833158057376,0.007360559087031695,0.7436852741951123,0.637611719622562,-0.11552914031872491,0.16442787380038806,80.01920418651878,-22.427675839358365,6.03849269385594,83.90740422107673,-0.005366401677675317,0.003929611875754219,0.004535538048002931,0.3630756069387136,0.08322315226046723,0.12402127716000977,1.5670228712733345e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
653,6.53,-0.02087510443258236,-0.030814478614346788,0.0073830707698969685,0.7424739536107199,0.6388190261629604,-0.11531439381676263,0.165364054741489,80.20248711337304,-22.48932391280676,6.102754869610157,84.11482588281542,-0.005359611770417323,0.003941480911049593,0.004497671657764216,0.36239400362822766,0.08404247378864532,0.12357510172164196,1.215792429782816e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
654,6.54,-0.020937983826028708,-0.030858944757786246,0.0074054720900828775,0.7412628101978973,0.6400209209020232,-0.11509530148586844,0.16630014612476818,80.3852115030193,-22.550828535405277,6.167284612756139,84.32180198572112,-0.005352731606136638,0.003952974133146128,0.004459820533911591,0.3617064168119443,0.08485705772883421,0.12312211360622542,1.2533302082415627e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
655,6.55,-0.021000772635070716,-0.030903231851860752,0.007427762556053318,0.7400518846620944,0.6412173923775247,-0.11487187191533972,0.16723611082333673,80.56737400135943,-22.61218778177116,6.232080842365442,84.5283289306259,-0.005345761658039026,0.003964092948842438,0.004421988600768306,0.3610128850712986,0.0856668267049002,0.12266236242124512,1.2930382565767995e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
656,6.5600000000000005,-0.02106346958661106,-0.03094734016466271,0.007449941687656152,0.7388412176536933,0.6424084295128167,-0.11464411405854402,0.16817191174097948,80.74897129241339,-22.67339972835662,6.29714245517521,84.73440314308628,-0.005338702401295541,0.003974838813696104,0.004384179750870907,0.3603134473373246,0.0864717039474778,0.12219589868363949,1.4906514258326034e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
657,6.57,-0.0211260734145795,-0.030991269968819284,0.007472009016139923,0.7376308497636841,0.6435940216166418,-0.1144120372321167,0.16910751181606223,80.93000009865119,-22.73446245364826,6.362468325488659,84.94002107361962,-0.005331554312978232,0.003985213231351068,0.004346397844376989,0.3596081428865079,0.08727161330654218,0.12172277381270773,1.2432050435751766e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
658,6.58,-0.021188582860005075,-0.03103502154142,0.007493964084168749,0.7364208215193555,0.644774158382892,-0.11417565111511187,0.1700428740254384,81.11045718132038,-22.795374038369282,6.428057305078165,85.14517919793785,-0.005324317871996782,0.003995217752856839,0.004308646708486407,0.35889701133656254,0.08806647926390959,0.12124304012283527,1.0783228662714121e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
659,6.59,-0.021250996671087194,-0.03107859516394463,0.0075158064458353425,0.7352111733799994,0.6459488298903135,-0.11393496574810655,0.17097796138835228,81.29033934076926,-22.85613256568422,6.493908223090903,85.34987401717936,-0.0053169935590361116,0.004004853975979751,0.004270930136876295,0.35818009264214845,0.08885622694565659,0.12075675081603786,2.306856124162272e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
660,6.6000000000000005,-0.021313313603265844,-0.031121991122191377,0.007537535666672182,0.7340019457326328,0.6471180266021577,-0.11368999153225796,0.1719127369703406,81.4696434167656,-22.916736121406423,6.560019885957193,85.55410205813797,-0.005309581856495021,0.004014123544506829,0.00423325188914967,0.3574574270905161,0.08964078213446257,0.12026395997432394,1.896172583107329e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
661,6.61,-0.021375532419290737,-0.031165209706205312,0.0075591513236607745,0.7327931788877348,0.6482817393657773,-0.11344073922831395,0.17284716388713006,81.64836628881082,-22.977182794207998,6.626391077301536,85.75785987349008,-0.005302083248425723,0.0040230281475420624,0.004195615690298039,0.3567290552970857,0.09042007128186574,0.11976472255187695,9.418765739911841e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
662,6.62,-0.02143765188928947,-0.03120825121020697,0.007580653005239555,0.7315849130750016,0.6494399594121724,-0.1131872199555792,0.17378120530853014,81.82650487644975,-23.037470675832527,6.69302055785618,85.96114404201904,-0.0052944982204744485,0.004031569518796128,0.004158025230177825,0.355995018200963,0.09119402152043465,0.11925909436705283,1.4058753875886017e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
663,6.63,-0.02149967079083225,-0.03125111593250905,0.007602040311338319,0.7303771884390439,0.6505926783555797,-0.11292944519099611,0.1747148244621629,82.0040561395962,-23.097597861313254,6.759907065347054,86.16395116884999,-0.005286827259823069,0.004039749435869035,0.004120484163000864,0.35525535706039235,0.09196256067585017,0.1187471320942014,1.504716382203053e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
664,6.640000000000001,-0.021561587909000784,-0.03129380417545683,0.007623312853359318,0.729170045035198,0.6517398881928802,-0.11266742676789478,0.17564798463745715,82.18101707882484,-23.157562449187957,6.827049314434006,86.3662778856661,-0.005279070855131612,0.004047569719526646,0.004082996106838874,0.3545101134481403,0.0927256172788922,0.11822889325529796,1.8863073907121867e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
665,6.65,-0.02162340203645417,-0.031336316245361366,0.007644470254168384,0.7279635228253954,0.6528815813029126,-0.11240117687475523,0.17658064918959293,82.35738473565286,-23.217362541718035,6.894445996646939,86.56812085091582,-0.0052712294964819386,0.004055032232970913,0.004045564643142208,0.35375932924682324,0.09348312057733378,0.11770443621140474,9.270632328394887e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
666,6.66,-0.021685111973491936,-0.031378652452423786,0.007665512148107771,0.7267576616739685,0.6540177504458419,-0.11213070805405843,0.17751278154330657,82.53315619283804,-23.276996245112432,6.96209578029856,86.769476750032,-0.00526330367532238,0.0040621388811045754,0.004008193316272681,0.3530030466441714,0.09423500054773454,0.11717382015394395,1.018032932337349e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
667,6.67,-0.02174671652811727,-0.031420813110665295,0.007686438180995551,0.7255525013434946,0.6551483887624491,-0.11185603320102748,0.1784443451967471,82.70832857466561,-23.33646166975272,7.029997310411548,86.97034229564511,-0.005255293884413366,0.00406889160979014,0.003970885633050729,0.3522413081282299,0.09498118790713064,0.1166371050957934,1.125299488329488e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
668,6.68,-0.021808214516099187,-0.03146279853785749,0.00770724801012322,0.7243480814906649,0.6562734897733705,-0.11157716556232301,0.17937530372532562,82.88289904723004,-23.395756930420518,7.098149208648999,87.17071422779395,-0.005247200617774111,0.004075292405103749,0.003933645062316684,0.3514741564825025,0.09572161412462181,0.11609435186220017,1.5600942174174512e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
669,6.69,-0.02186960476103369,-0.03150460905545297,0.007727941304251513,0.7231444416621748,0.6573930473782823,-0.11129411873469292,0.1803056207855566,83.0568648187113,-23.454880146527124,7.166550073248266,87.37058931413334,-0.005239024370630378,0.004081343292584262,0.003896475034506648,0.3507016347810381,0.09645621143284659,0.1155456220815198,1.1231580982095262e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
670,6.7,-0.021930886094403846,-0.03154624498851629,0.007748517743604445,0.7219416212906409,0.6585070558550328,-0.11100690666357665,0.18123526011888957,83.23022313964555,-23.513829442345504,7.235198478958186,87.56996435013903,-0.005230765639363224,0.004087046336477532,0.0038593789412424387,0.349923786383457,0.0971849128393477,0.11499097817577243,6.612460076905301e-17,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
671,6.71,-0.021992057355638913,-0.03158770666565521,0.0077689770198615705,0.7207396596905397,0.6596155098587247,-0.11071554364166425,0.18216418555553254,83.40297130319044,-23.57260294724448,7.304092976979704,87.76883615931013,-0.005222424921458768,0.004092403638976688,0.0038223601349360366,0.3491406549299227,0.09790765213782085,0.11443048335102045,1.9993769881687536e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
672,6.72,-0.02205311739217231,-0.03162899441895229,0.007789318836148472,0.7195385960541758,0.6607184044207434,-0.11042004430741012,0.18309236101826426,83.57510664538455,-23.631198795925027,7.373232094910143,87.96720159336807,-0.00521400271545907,0.0040974173394580995,0.0037854219284084957,0.3483522843360594,0.09862436391924387,0.11386420158757343,1.0014929874194902e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
673,6.73,-0.022114065059498624,-0.03167010858389682,0.007809542907025479,0.7183384694476739,0.6618157349477353,-0.11012042364350216,0.18401975052623654,83.74662654540118,-23.68961512865881,7.4426143366911335,88.16505753245318,-0.005205499520913984,0.00410208961371396,0.003748567594523058,0.34755871878781236,0.09933498358288569,0.11329219763001146,1.8121841743415728e-16,NON_RELEASE_DIAGNOSTIC_EXECUTION_ONLY,false,false
