candidate,station_mm,y_max,y_min,z_max,z_min,clr_plusY,clr_minusY,clr_plusZ,clr_minusZ,rail_min_clearance_mm,governing_rail_zone,responsible_link,classification
CAND_5_THIN,131.0,29.875,-33.880,24.423,-54.439,83.275,79.270,88.727,58.711,93.567,NY_NZ,link4,INSIDE_NOMINAL
CAND_5_THIN,132.0,38.125,-39.125,24.992,-60.484,75.025,74.025,88.158,52.666,97.568,NY_NZ,link2,INSIDE_NOMINAL
CAND_5_THIN,133.0,32.880,-33.880,25.206,-41.212,80.270,79.270,87.944,71.938,101.057,NY_NZ,link2,INSIDE_NOMINAL
CAND_5_THIN,134.0,38.125,-39.125,25.170,-33.617,75.025,74.025,87.980,79.533,96.732,NY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,135.0,38.125,-39.125,24.815,-29.023,75.025,74.025,88.335,84.127,101.223,NY_NZ,link1,INSIDE_NOMINAL
CAND_5_THIN,136.0,-33.880,-33.880,24.128,-0.173,147.030,79.270,89.022,112.977,107.202,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,137.0,-33.880,-33.880,2.145,1.096,147.030,79.270,111.005,114.246,124.562,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,139.0,29.875,-30.875,-46.011,-54.211,83.275,82.275,159.161,58.939,93.708,NY_NZ,link4,INSIDE_NOMINAL
CAND_5_THIN,140.0,29.880,-30.880,51.872,51.872,83.270,82.270,61.278,165.022,90.706,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,141.0,32.880,-33.880,48.732,48.732,80.270,79.270,64.418,161.882,90.196,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,142.0,30.880,-31.880,50.349,50.349,82.270,81.270,62.801,163.499,90.797,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,143.0,32.880,-33.880,47.023,47.023,80.270,79.270,66.127,160.173,91.265,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,144.0,32.880,-33.880,48.214,42.490,80.270,79.270,64.936,155.640,92.090,NY_PZ,link4,INSIDE_NOMINAL
CAND_5_THIN,145.0,32.880,-33.880,-19.902,-19.989,80.270,79.270,133.052,93.161,110.344,NY_NZ,link4,INSIDE_NOMINAL
CAND_5_THIN,146.0,32.880,-33.880,-19.484,-19.981,80.270,79.270,132.634,93.169,110.351,NY_NZ,link4,INSIDE_NOMINAL
CAND_5_THIN,165.0,7.453,-8.453,-62.346,-63.373,105.697,104.697,175.496,49.777,105.088,NY_NZ,link4,INSIDE_NOMINAL
CAND_5_THIN,173.0,7.453,-8.453,-62.117,-63.145,105.697,104.697,175.267,50.005,105.180,NY_NZ,link4,INSIDE_NOMINAL
CAND_5_THIN,179.0,30.660,30.660,-28.115,-28.115,82.490,143.810,141.265,85.035,106.452,PY_NZ,link4,INSIDE_NOMINAL
CAND_5_THIN,180.0,23.247,-24.247,15.982,-2.758,89.903,88.903,97.168,110.392,129.794,NY_NZ,link4,INSIDE_NOMINAL
CAND_5_THIN,181.0,30.900,-31.900,-6.786,-35.657,82.250,81.250,119.936,77.493,101.992,NY_NZ,link4,INSIDE_NOMINAL
CAND_5_THIN,182.0,26.229,-27.229,-40.106,-62.874,86.921,85.921,153.256,50.276,100.632,NY_NZ,link4,INSIDE_NOMINAL
