t_s,roll_deg,pitch_deg,yaw_deg,wx_dps,wy_dps,wz_dps,grasp_x_m,grasp_y_m,grasp_z_m,grasp_visible
50.2279,-3.9988,-47.8258,105.9591,-0.0412,-8.0579,3.0175,0.02547,-0.34268,1.11442,0
50.2946,-4.2689,-48.3474,106.3176,-0.0594,-8.0578,3.0175,0.02587,-0.35331,1.11108,0
50.3613,-4.5481,-48.8679,106.6836,-0.0777,-8.0577,3.0175,0.02629,-0.36392,1.10764,0
50.4280,-4.8365,-49.3871,107.0573,-0.0959,-8.0575,3.0175,0.02671,-0.37449,1.10410,0
50.4947,-5.1345,-49.9050,107.4392,-0.1142,-8.0572,3.0175,0.02715,-0.38504,1.10046,0
50.5614,-5.4423,-50.4216,107.8294,-0.1324,-8.0570,3.0175,0.02759,-0.39555,1.09671,0
50.6281,-5.7604,-50.9368,108.2283,-0.1507,-8.0566,3.0176,0.02805,-0.40603,1.09287,0
50.6948,-6.0889,-51.4506,108.6362,-0.1689,-8.0563,3.0176,0.02851,-0.41647,1.08892,0
50.7615,-6.4284,-51.9628,109.0537,-0.1872,-8.0559,3.0176,0.02898,-0.42688,1.08487,0
50.8282,-6.7792,-52.4734,109.4809,-0.2054,-8.0554,3.0176,0.02946,-0.43725,1.08071,0
50.8949,-7.1416,-52.9824,109.9183,-0.2237,-8.0549,3.0176,0.02995,-0.44759,1.07646,0
50.9616,-7.5161,-53.4896,110.3664,-0.2419,-8.0544,3.0176,0.03045,-0.45789,1.07211,0
51.0283,-7.9030,-53.9950,110.8255,-0.2602,-8.0538,3.0176,0.03096,-0.46815,1.06765,0
51.0951,-8.3030,-54.4984,111.2961,-0.2784,-8.0532,3.0176,0.03148,-0.47836,1.06310,0
51.1618,-8.7163,-54.9999,111.7788,-0.2966,-8.0526,3.0176,0.03200,-0.48854,1.05844,0
51.2285,-9.1435,-55.4993,112.2739,-0.3149,-8.0519,3.0176,0.03254,-0.49868,1.05369,0
51.2952,-9.5851,-55.9964,112.7820,-0.3331,-8.0511,3.0176,0.03308,-0.50877,1.04884,0
51.3619,-10.0416,-56.4913,113.3037,-0.3514,-8.0504,3.0176,0.03362,-0.51881,1.04389,0
51.4286,-10.5137,-56.9837,113.8394,-0.3696,-8.0495,3.0176,0.03418,-0.52882,1.03884,0
51.4953,-11.0018,-57.4736,114.3899,-0.3878,-8.0487,3.0176,0.03474,-0.53877,1.03369,0
51.5620,-11.5066,-57.9609,114.9557,-0.4061,-8.0478,3.0176,0.03531,-0.54868,1.02845,0
51.6287,-12.0288,-58.4453,115.5374,-0.4243,-8.0468,3.0176,0.03589,-0.55854,1.02311,0
51.6954,-12.5689,-58.9269,116.1358,-0.4425,-8.0459,3.0176,0.03647,-0.56835,1.01767,0
51.7621,-13.1277,-59.4053,116.7515,-0.4607,-8.0448,3.0176,0.03707,-0.57811,1.01213,0
51.8288,-13.7059,-59.8806,117.3853,-0.4790,-8.0438,3.0176,0.03766,-0.58782,1.00650,0
51.8955,-14.3043,-60.3524,118.0379,-0.4972,-8.0427,3.0176,0.03827,-0.59748,1.00078,0
51.9622,-14.9236,-60.8207,118.7101,-0.5154,-8.0415,3.0176,0.03888,-0.60708,0.99496,0
52.0289,-15.5647,-61.2853,119.4027,-0.5336,-8.0403,3.0176,0.03949,-0.61663,0.98904,0
52.0956,-16.2284,-61.7460,120.1166,-0.5518,-8.0391,3.0176,0.04011,-0.62613,0.98303,0
52.1623,-16.9156,-62.2025,120.8527,-0.5700,-8.0378,3.0176,0.04074,-0.63557,0.97693,0
52.2290,-17.6272,-62.6547,121.6118,-0.5882,-8.0365,3.0176,0.04137,-0.64495,0.97074,0
52.2957,-18.3641,-63.1023,122.3950,-0.6065,-8.0352,3.0176,0.04201,-0.65427,0.96445,0
52.3624,-19.1273,-63.5451,123.2032,-0.6247,-8.0338,3.0176,0.04266,-0.66354,0.95807,0
52.4291,-19.9179,-63.9829,124.0374,-0.6428,-8.0323,3.0176,0.04330,-0.67274,0.95160,0
52.4958,-20.7368,-64.4153,124.8987,-0.6610,-8.0308,3.0176,0.04396,-0.68189,0.94504,0
52.5625,-21.5851,-64.8422,125.7880,-0.6792,-8.0293,3.0176,0.04461,-0.69097,0.93838,0
52.6292,-22.4638,-65.2632,126.7066,-0.6974,-8.0278,3.0176,0.04528,-0.69999,0.93164,0
52.6959,-23.3742,-65.6780,127.6554,-0.7156,-8.0262,3.0176,0.04594,-0.70895,0.92481,0
52.7626,-24.3171,-66.0863,128.6356,-0.7338,-8.0245,3.0176,0.04661,-0.71785,0.91789,0
52.8293,-25.2939,-66.4876,129.6483,-0.7520,-8.0228,3.0176,0.04729,-0.72667,0.91088,0
52.8961,-26.3055,-66.8818,130.6946,-0.7701,-8.0211,3.0176,0.04796,-0.73544,0.90379,0
52.9628,-27.3531,-67.2684,131.7756,-0.7883,-8.0193,3.0176,0.04865,-0.74413,0.89661,0
53.0295,-28.4378,-67.6469,132.8924,-0.8065,-8.0175,3.0176,0.04933,-0.75276,0.88934,0
53.0962,-29.5606,-68.0171,134.0460,-0.8246,-8.0157,3.0176,0.05002,-0.76132,0.88198,0
53.1629,-30.7224,-68.3783,135.2375,-0.8428,-8.0138,3.0176,0.05071,-0.76981,0.87454,0
53.2296,-31.9244,-68.7303,136.4678,-0.8609,-8.0119,3.0176,0.05140,-0.77823,0.86702,0
53.2963,-33.1673,-69.0725,137.7377,-0.8791,-8.0099,3.0176,0.05210,-0.78657,0.85941,0
53.3630,-34.4518,-69.4044,139.0481,-0.8972,-8.0079,3.0176,0.05280,-0.79485,0.85172,0
53.4297,-35.7788,-69.7255,140.3997,-0.9153,-8.0058,3.0176,0.05350,-0.80305,0.84395,0
53.4964,-37.1486,-70.0353,141.7928,-0.9335,-8.0037,3.0176,0.05420,-0.81118,0.83609,0
53.5631,-38.5617,-70.3333,143.2280,-0.9516,-8.0016,3.0176,0.05490,-0.81923,0.82816,0
53.6298,-40.0182,-70.6189,144.7054,-0.9697,-7.9994,3.0176,0.05561,-0.82721,0.82014,0
53.6965,-41.5181,-70.8915,146.2249,-0.9878,-7.9972,3.0176,0.05632,-0.83511,0.81205,0
53.7632,-43.0612,-71.1507,147.7863,-1.0060,-7.9950,3.0176,0.05702,-0.84293,0.80387,0
53.8299,-44.6468,-71.3958,149.3891,-1.0241,-7.9927,3.0176,0.05773,-0.85068,0.79562,0
53.8966,-46.2743,-71.6262,151.0325,-1.0422,-7.9903,3.0176,0.05844,-0.85835,0.78729,0
53.9633,-47.9424,-71.8415,152.7153,-1.0603,-7.9879,3.0176,0.05915,-0.86593,0.77888,0
54.0300,-49.6498,-72.0410,154.4361,-1.0784,-7.9855,3.0176,0.05987,-0.87344,0.77040,0
54.0967,-51.3946,-72.2242,156.1931,-1.0964,-7.9830,3.0176,0.06058,-0.88087,0.76184,0
54.1634,-53.1747,-72.3907,157.9842,-1.1145,-7.9805,3.0176,0.06129,-0.88821,0.75321,0
54.2301,-54.9877,-72.5400,159.8068,-1.1326,-7.9780,3.0176,0.06200,-0.89547,0.74450,0
54.2968,-56.8306,-72.6715,161.6583,-1.1507,-7.9754,3.0176,0.06271,-0.90265,0.73573,0
54.3635,-58.7004,-72.7850,163.5353,-1.1687,-7.9728,3.0175,0.06342,-0.90974,0.72687,0
54.4302,-60.5935,-72.8800,165.4345,-1.1868,-7.9701,3.0175,0.06413,-0.91675,0.71795,0
54.4969,-62.5063,-72.9563,167.3521,-1.2048,-7.9674,3.0175,0.06484,-0.92367,0.70896,0
54.5636,-64.4347,-73.0136,169.2841,-1.2229,-7.9647,3.0175,0.06555,-0.93051,0.69990,0
54.6304,-66.3745,-73.0516,171.2263,-1.2409,-7.9619,3.0175,0.06626,-0.93726,0.69077,0
54.6971,-68.3215,-73.0704,173.1744,-1.2589,-7.9590,3.0175,0.06696,-0.94392,0.68157,0
54.7638,-70.2711,-73.0698,175.1239,-1.2770,-7.9562,3.0175,0.06767,-0.95049,0.67230,0
54.8305,-72.2190,-73.0498,177.0704,-1.2950,-7.9533,3.0175,0.06837,-0.95698,0.66297,0
54.8972,-74.1607,-73.0105,179.0096,-1.3130,-7.9503,3.0175,0.06907,-0.96337,0.65357,0
54.9639,-76.0920,-72.9520,-179.0629,-1.3310,-7.9473,3.0175,0.06977,-0.96967,0.64410,0
55.0306,-78.0086,-72.8746,-177.1513,-1.3490,-7.9443,3.0175,0.07046,-0.97588,0.63458,0
55.0973,-79.9067,-72.7786,-175.2595,-1.3670,-7.9412,3.0175,0.07115,-0.98200,0.62499,0
55.1640,-81.7824,-72.6641,-173.3913,-1.3850,-7.9381,3.0175,0.07184,-0.98803,0.61533,0
55.2307,-83.6324,-72.5316,-171.5500,-1.4029,-7.9349,3.0175,0.07253,-0.99396,0.60562,0
55.2974,-85.4536,-72.3816,-169.7388,-1.4209,-7.9317,3.0175,0.07321,-0.99980,0.59585,0
55.3641,-87.2431,-72.2144,-167.9605,-1.4389,-7.9285,3.0175,0.07389,-1.00555,0.58602,0
55.4308,-88.9986,-72.0305,-166.2174,-1.4568,-7.9252,3.0175,0.07457,-1.01120,0.57612,0
55.4975,-90.7179,-71.8305,-164.5118,-1.4748,-7.9219,3.0175,0.07524,-1.01675,0.56618,0
55.5642,-92.3993,-71.6149,-162.8452,-1.4927,-7.9185,3.0174,0.07591,-1.02221,0.55617,0
55.6309,-94.0415,-71.3843,-161.2192,-1.5106,-7.9151,3.0174,0.07658,-1.02757,0.54611,0
55.6976,-95.6434,-71.1392,-159.6347,-1.5286,-7.9117,3.0174,0.07724,-1.03283,0.53599,0
55.7643,-97.2041,-70.8801,-158.0927,-1.5465,-7.9082,3.0174,0.07790,-1.03800,0.52583,0
55.8310,-98.7232,-70.6077,-156.5934,-1.5644,-7.9047,3.0174,0.07855,-1.04306,0.51560,0
55.8977,-100.2005,-70.3225,-155.1373,-1.5823,-7.9011,3.0174,0.07919,-1.04803,0.50533,0
55.9644,-101.6359,-70.0250,-153.7243,-1.6002,-7.8975,3.0174,0.07983,-1.05290,0.49501,0
56.0311,-103.0298,-69.7159,-152.3541,-1.6181,-7.8939,3.0174,0.08047,-1.05767,0.48463,0
56.0978,-104.3824,-69.3956,-151.0264,-1.6359,-7.8902,3.0174,0.08110,-1.06233,0.47421,0
56.1645,-105.6943,-69.0647,-149.7406,-1.6538,-7.8865,3.0174,0.08173,-1.06690,0.46374,0
56.2312,-106.9662,-68.7236,-148.4961,-1.6717,-7.8827,3.0174,0.08234,-1.07136,0.45322,0
56.2979,-108.1989,-68.3729,-147.2921,-1.6895,-7.8789,3.0174,0.08296,-1.07572,0.44265,0
56.3646,-109.3933,-68.0131,-146.1277,-1.7073,-7.8751,3.0174,0.08356,-1.07998,0.43204,0
56.4314,-110.5504,-67.6445,-145.0019,-1.7252,-7.8712,3.0173,0.08416,-1.08413,0.42139,0
56.4981,-111.6711,-67.2677,-143.9138,-1.7430,-7.8672,3.0173,0.08476,-1.08818,0.41069,0
56.5648,-112.7565,-66.8830,-142.8622,-1.7608,-7.8633,3.0173,0.08535,-1.09213,0.39996,0
56.6315,-113.8077,-66.4909,-141.8461,-1.7786,-7.8593,3.0173,0.08593,-1.09597,0.38918,0
56.6982,-114.8258,-66.0916,-140.8643,-1.7964,-7.8552,3.0173,0.08650,-1.09971,0.37836,0
56.7649,-115.8119,-65.6857,-139.9159,-1.8142,-7.8511,3.0173,0.08706,-1.10334,0.36750,0
56.8316,-116.7672,-65.2733,-138.9996,-1.8320,-7.8470,3.0173,0.08762,-1.10687,0.35660,0
56.8983,-117.6926,-64.8549,-138.1144,-1.8497,-7.8428,3.0173,0.08817,-1.11029,0.34567,0
56.9650,-118.5895,-64.4307,-137.2592,-1.8675,-7.8386,3.0173,0.08871,-1.11360,0.33470,0
57.0317,-119.4587,-64.0011,-136.4329,-1.8852,-7.8344,3.0173,0.08925,-1.11680,0.32370,0
57.0984,-120.3014,-63.5663,-135.6344,-1.9030,-7.8301,3.0172,0.08977,-1.11990,0.31266,0
