case_id,target,tumble_dps,approach_mps,arm_speed,pose_err_deg,inertia_scale,reaction_aware,v0_result,v0_reason,v0_post_rate_dps,v2_result,v2_reason,v2_post_rate_dps,migration
C0973,target_debris_v0,1.0,0.005,0.5,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,0.796,FAIL,BASE_REACTION_FAIL,1.022,FAIL->FAIL
C0974,target_debris_v0,1.0,0.005,0.5,1.0,0.8,1,SAFE,SAFE,0.796,SAFE,SAFE,1.022,SAFE->SAFE
C0975,target_debris_v0,1.0,0.005,0.5,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,0.995,FAIL,BASE_REACTION_FAIL,1.021,FAIL->FAIL
C0976,target_debris_v0,1.0,0.005,0.5,1.0,1.0,1,SAFE,SAFE,0.995,SAFE,SAFE,1.021,SAFE->SAFE
C0977,target_debris_v0,1.0,0.005,0.5,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.193,FAIL,BASE_REACTION_FAIL,1.019,FAIL->FAIL
C0978,target_debris_v0,1.0,0.005,0.5,1.0,1.2,1,SAFE,SAFE,1.193,SAFE,SAFE,1.019,SAFE->SAFE
C0979,target_debris_v0,1.0,0.005,0.5,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,0.796,FAIL,BASE_REACTION_FAIL,1.022,FAIL->FAIL
C0980,target_debris_v0,1.0,0.005,0.5,2.0,0.8,1,SAFE,SAFE,0.796,SAFE,SAFE,1.022,SAFE->SAFE
C0981,target_debris_v0,1.0,0.005,0.5,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,0.995,FAIL,BASE_REACTION_FAIL,1.021,FAIL->FAIL
C0982,target_debris_v0,1.0,0.005,0.5,2.0,1.0,1,SAFE,SAFE,0.995,SAFE,SAFE,1.021,SAFE->SAFE
C0983,target_debris_v0,1.0,0.005,0.5,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.193,FAIL,BASE_REACTION_FAIL,1.019,FAIL->FAIL
C0984,target_debris_v0,1.0,0.005,0.5,2.0,1.2,1,SAFE,SAFE,1.193,SAFE,SAFE,1.019,SAFE->SAFE
C0985,target_debris_v0,1.0,0.005,0.5,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,0.796,FAIL,POSE_UNCERTAINTY_FAIL,1.022,FAIL->FAIL
C0986,target_debris_v0,1.0,0.005,0.5,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,0.796,FAIL,POSE_UNCERTAINTY_FAIL,1.022,FAIL->FAIL
C0987,target_debris_v0,1.0,0.005,0.5,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,0.995,FAIL,POSE_UNCERTAINTY_FAIL,1.021,FAIL->FAIL
C0988,target_debris_v0,1.0,0.005,0.5,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,0.995,FAIL,POSE_UNCERTAINTY_FAIL,1.021,FAIL->FAIL
C0989,target_debris_v0,1.0,0.005,0.5,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,1.193,FAIL,POSE_UNCERTAINTY_FAIL,1.019,FAIL->FAIL
C0990,target_debris_v0,1.0,0.005,0.5,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,1.193,FAIL,POSE_UNCERTAINTY_FAIL,1.019,FAIL->FAIL
C0991,target_debris_v0,1.0,0.005,1.0,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,0.796,FAIL,BASE_REACTION_FAIL,1.022,FAIL->FAIL
C0992,target_debris_v0,1.0,0.005,1.0,1.0,0.8,1,SAFE,SAFE,0.796,SAFE,SAFE,1.022,SAFE->SAFE
C0993,target_debris_v0,1.0,0.005,1.0,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,0.995,FAIL,BASE_REACTION_FAIL,1.021,FAIL->FAIL
C0994,target_debris_v0,1.0,0.005,1.0,1.0,1.0,1,SAFE,SAFE,0.995,SAFE,SAFE,1.021,SAFE->SAFE
C0995,target_debris_v0,1.0,0.005,1.0,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.193,FAIL,BASE_REACTION_FAIL,1.019,FAIL->FAIL
C0996,target_debris_v0,1.0,0.005,1.0,1.0,1.2,1,SAFE,SAFE,1.193,SAFE,SAFE,1.019,SAFE->SAFE
C0997,target_debris_v0,1.0,0.005,1.0,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,0.796,FAIL,BASE_REACTION_FAIL,1.022,FAIL->FAIL
C0998,target_debris_v0,1.0,0.005,1.0,2.0,0.8,1,SAFE,SAFE,0.796,SAFE,SAFE,1.022,SAFE->SAFE
C0999,target_debris_v0,1.0,0.005,1.0,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,0.995,FAIL,BASE_REACTION_FAIL,1.021,FAIL->FAIL
C1000,target_debris_v0,1.0,0.005,1.0,2.0,1.0,1,SAFE,SAFE,0.995,SAFE,SAFE,1.021,SAFE->SAFE
C1001,target_debris_v0,1.0,0.005,1.0,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.193,FAIL,BASE_REACTION_FAIL,1.019,FAIL->FAIL
C1002,target_debris_v0,1.0,0.005,1.0,2.0,1.2,1,SAFE,SAFE,1.193,SAFE,SAFE,1.019,SAFE->SAFE
C1003,target_debris_v0,1.0,0.005,1.0,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,0.796,FAIL,POSE_UNCERTAINTY_FAIL,1.022,FAIL->FAIL
C1004,target_debris_v0,1.0,0.005,1.0,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,0.796,FAIL,POSE_UNCERTAINTY_FAIL,1.022,FAIL->FAIL
C1005,target_debris_v0,1.0,0.005,1.0,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,0.995,FAIL,POSE_UNCERTAINTY_FAIL,1.021,FAIL->FAIL
C1006,target_debris_v0,1.0,0.005,1.0,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,0.995,FAIL,POSE_UNCERTAINTY_FAIL,1.021,FAIL->FAIL
C1007,target_debris_v0,1.0,0.005,1.0,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,1.193,FAIL,POSE_UNCERTAINTY_FAIL,1.019,FAIL->FAIL
C1008,target_debris_v0,1.0,0.005,1.0,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,1.193,FAIL,POSE_UNCERTAINTY_FAIL,1.019,FAIL->FAIL
C1009,target_debris_v0,1.0,0.005,1.5,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,0.796,FAIL,BASE_REACTION_FAIL,1.022,FAIL->FAIL
C1010,target_debris_v0,1.0,0.005,1.5,1.0,0.8,1,SAFE,SAFE,0.796,SAFE,SAFE,1.022,SAFE->SAFE
C1011,target_debris_v0,1.0,0.005,1.5,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,0.995,FAIL,BASE_REACTION_FAIL,1.021,FAIL->FAIL
C1012,target_debris_v0,1.0,0.005,1.5,1.0,1.0,1,SAFE,SAFE,0.995,SAFE,SAFE,1.021,SAFE->SAFE
C1013,target_debris_v0,1.0,0.005,1.5,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.193,FAIL,BASE_REACTION_FAIL,1.019,FAIL->FAIL
C1014,target_debris_v0,1.0,0.005,1.5,1.0,1.2,1,SAFE,SAFE,1.193,SAFE,SAFE,1.019,SAFE->SAFE
C1015,target_debris_v0,1.0,0.005,1.5,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,0.796,FAIL,BASE_REACTION_FAIL,1.022,FAIL->FAIL
C1016,target_debris_v0,1.0,0.005,1.5,2.0,0.8,1,SAFE,SAFE,0.796,SAFE,SAFE,1.022,SAFE->SAFE
C1017,target_debris_v0,1.0,0.005,1.5,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,0.995,FAIL,BASE_REACTION_FAIL,1.021,FAIL->FAIL
C1018,target_debris_v0,1.0,0.005,1.5,2.0,1.0,1,SAFE,SAFE,0.995,SAFE,SAFE,1.021,SAFE->SAFE
C1019,target_debris_v0,1.0,0.005,1.5,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.193,FAIL,BASE_REACTION_FAIL,1.019,FAIL->FAIL
C1020,target_debris_v0,1.0,0.005,1.5,2.0,1.2,1,SAFE,SAFE,1.193,SAFE,SAFE,1.019,SAFE->SAFE
C1021,target_debris_v0,1.0,0.005,1.5,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,0.796,FAIL,POSE_UNCERTAINTY_FAIL,1.022,FAIL->FAIL
C1022,target_debris_v0,1.0,0.005,1.5,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,0.796,FAIL,POSE_UNCERTAINTY_FAIL,1.022,FAIL->FAIL
C1023,target_debris_v0,1.0,0.005,1.5,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,0.995,FAIL,POSE_UNCERTAINTY_FAIL,1.021,FAIL->FAIL
C1024,target_debris_v0,1.0,0.005,1.5,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,0.995,FAIL,POSE_UNCERTAINTY_FAIL,1.021,FAIL->FAIL
C1025,target_debris_v0,1.0,0.005,1.5,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,1.193,FAIL,POSE_UNCERTAINTY_FAIL,1.019,FAIL->FAIL
C1026,target_debris_v0,1.0,0.005,1.5,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,1.193,FAIL,POSE_UNCERTAINTY_FAIL,1.019,FAIL->FAIL
C1027,target_debris_v0,1.0,0.01,0.5,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,0.796,FAIL,BASE_REACTION_FAIL,1.023,FAIL->FAIL
C1028,target_debris_v0,1.0,0.01,0.5,1.0,0.8,1,SAFE,SAFE,0.796,SAFE,SAFE,1.023,SAFE->SAFE
C1029,target_debris_v0,1.0,0.01,0.5,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,0.995,FAIL,BASE_REACTION_FAIL,1.02,FAIL->FAIL
C1030,target_debris_v0,1.0,0.01,0.5,1.0,1.0,1,SAFE,SAFE,0.995,SAFE,SAFE,1.02,SAFE->SAFE
C1031,target_debris_v0,1.0,0.01,0.5,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.193,FAIL,BASE_REACTION_FAIL,1.018,FAIL->FAIL
C1032,target_debris_v0,1.0,0.01,0.5,1.0,1.2,1,SAFE,SAFE,1.193,SAFE,SAFE,1.018,SAFE->SAFE
C1033,target_debris_v0,1.0,0.01,0.5,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,0.796,FAIL,BASE_REACTION_FAIL,1.023,FAIL->FAIL
C1034,target_debris_v0,1.0,0.01,0.5,2.0,0.8,1,SAFE,SAFE,0.796,SAFE,SAFE,1.023,SAFE->SAFE
C1035,target_debris_v0,1.0,0.01,0.5,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,0.995,FAIL,BASE_REACTION_FAIL,1.02,FAIL->FAIL
C1036,target_debris_v0,1.0,0.01,0.5,2.0,1.0,1,SAFE,SAFE,0.995,SAFE,SAFE,1.02,SAFE->SAFE
C1037,target_debris_v0,1.0,0.01,0.5,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.193,FAIL,BASE_REACTION_FAIL,1.018,FAIL->FAIL
C1038,target_debris_v0,1.0,0.01,0.5,2.0,1.2,1,SAFE,SAFE,1.193,SAFE,SAFE,1.018,SAFE->SAFE
C1039,target_debris_v0,1.0,0.01,0.5,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,0.796,FAIL,POSE_UNCERTAINTY_FAIL,1.023,FAIL->FAIL
C1040,target_debris_v0,1.0,0.01,0.5,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,0.796,FAIL,POSE_UNCERTAINTY_FAIL,1.023,FAIL->FAIL
C1041,target_debris_v0,1.0,0.01,0.5,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,0.995,FAIL,POSE_UNCERTAINTY_FAIL,1.02,FAIL->FAIL
C1042,target_debris_v0,1.0,0.01,0.5,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,0.995,FAIL,POSE_UNCERTAINTY_FAIL,1.02,FAIL->FAIL
C1043,target_debris_v0,1.0,0.01,0.5,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,1.193,FAIL,POSE_UNCERTAINTY_FAIL,1.018,FAIL->FAIL
C1044,target_debris_v0,1.0,0.01,0.5,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,1.193,FAIL,POSE_UNCERTAINTY_FAIL,1.018,FAIL->FAIL
C1045,target_debris_v0,1.0,0.01,1.0,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,0.796,FAIL,BASE_REACTION_FAIL,1.023,FAIL->FAIL
C1046,target_debris_v0,1.0,0.01,1.0,1.0,0.8,1,SAFE,SAFE,0.796,SAFE,SAFE,1.023,SAFE->SAFE
C1047,target_debris_v0,1.0,0.01,1.0,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,0.995,FAIL,BASE_REACTION_FAIL,1.02,FAIL->FAIL
C1048,target_debris_v0,1.0,0.01,1.0,1.0,1.0,1,SAFE,SAFE,0.995,SAFE,SAFE,1.02,SAFE->SAFE
C1049,target_debris_v0,1.0,0.01,1.0,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.193,FAIL,BASE_REACTION_FAIL,1.018,FAIL->FAIL
C1050,target_debris_v0,1.0,0.01,1.0,1.0,1.2,1,SAFE,SAFE,1.193,SAFE,SAFE,1.018,SAFE->SAFE
C1051,target_debris_v0,1.0,0.01,1.0,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,0.796,FAIL,BASE_REACTION_FAIL,1.023,FAIL->FAIL
C1052,target_debris_v0,1.0,0.01,1.0,2.0,0.8,1,SAFE,SAFE,0.796,SAFE,SAFE,1.023,SAFE->SAFE
C1053,target_debris_v0,1.0,0.01,1.0,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,0.995,FAIL,BASE_REACTION_FAIL,1.02,FAIL->FAIL
C1054,target_debris_v0,1.0,0.01,1.0,2.0,1.0,1,SAFE,SAFE,0.995,SAFE,SAFE,1.02,SAFE->SAFE
C1055,target_debris_v0,1.0,0.01,1.0,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.193,FAIL,BASE_REACTION_FAIL,1.018,FAIL->FAIL
C1056,target_debris_v0,1.0,0.01,1.0,2.0,1.2,1,SAFE,SAFE,1.193,SAFE,SAFE,1.018,SAFE->SAFE
C1057,target_debris_v0,1.0,0.01,1.0,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,0.796,FAIL,POSE_UNCERTAINTY_FAIL,1.023,FAIL->FAIL
C1058,target_debris_v0,1.0,0.01,1.0,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,0.796,FAIL,POSE_UNCERTAINTY_FAIL,1.023,FAIL->FAIL
C1059,target_debris_v0,1.0,0.01,1.0,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,0.995,FAIL,POSE_UNCERTAINTY_FAIL,1.02,FAIL->FAIL
C1060,target_debris_v0,1.0,0.01,1.0,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,0.995,FAIL,POSE_UNCERTAINTY_FAIL,1.02,FAIL->FAIL
C1061,target_debris_v0,1.0,0.01,1.0,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,1.193,FAIL,POSE_UNCERTAINTY_FAIL,1.018,FAIL->FAIL
C1062,target_debris_v0,1.0,0.01,1.0,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,1.193,FAIL,POSE_UNCERTAINTY_FAIL,1.018,FAIL->FAIL
C1063,target_debris_v0,1.0,0.01,1.5,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,0.796,FAIL,BASE_REACTION_FAIL,1.023,FAIL->FAIL
C1064,target_debris_v0,1.0,0.01,1.5,1.0,0.8,1,SAFE,SAFE,0.796,SAFE,SAFE,1.023,SAFE->SAFE
C1065,target_debris_v0,1.0,0.01,1.5,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,0.995,FAIL,BASE_REACTION_FAIL,1.02,FAIL->FAIL
C1066,target_debris_v0,1.0,0.01,1.5,1.0,1.0,1,SAFE,SAFE,0.995,SAFE,SAFE,1.02,SAFE->SAFE
C1067,target_debris_v0,1.0,0.01,1.5,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.193,FAIL,BASE_REACTION_FAIL,1.018,FAIL->FAIL
C1068,target_debris_v0,1.0,0.01,1.5,1.0,1.2,1,SAFE,SAFE,1.193,SAFE,SAFE,1.018,SAFE->SAFE
C1069,target_debris_v0,1.0,0.01,1.5,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,0.796,FAIL,BASE_REACTION_FAIL,1.023,FAIL->FAIL
C1070,target_debris_v0,1.0,0.01,1.5,2.0,0.8,1,SAFE,SAFE,0.796,SAFE,SAFE,1.023,SAFE->SAFE
C1071,target_debris_v0,1.0,0.01,1.5,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,0.995,FAIL,BASE_REACTION_FAIL,1.02,FAIL->FAIL
C1072,target_debris_v0,1.0,0.01,1.5,2.0,1.0,1,SAFE,SAFE,0.995,SAFE,SAFE,1.02,SAFE->SAFE
C1073,target_debris_v0,1.0,0.01,1.5,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.193,FAIL,BASE_REACTION_FAIL,1.018,FAIL->FAIL
C1074,target_debris_v0,1.0,0.01,1.5,2.0,1.2,1,SAFE,SAFE,1.193,SAFE,SAFE,1.018,SAFE->SAFE
C1075,target_debris_v0,1.0,0.01,1.5,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,0.796,FAIL,POSE_UNCERTAINTY_FAIL,1.023,FAIL->FAIL
C1076,target_debris_v0,1.0,0.01,1.5,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,0.796,FAIL,POSE_UNCERTAINTY_FAIL,1.023,FAIL->FAIL
C1077,target_debris_v0,1.0,0.01,1.5,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,0.995,FAIL,POSE_UNCERTAINTY_FAIL,1.02,FAIL->FAIL
C1078,target_debris_v0,1.0,0.01,1.5,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,0.995,FAIL,POSE_UNCERTAINTY_FAIL,1.02,FAIL->FAIL
C1079,target_debris_v0,1.0,0.01,1.5,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,1.193,FAIL,POSE_UNCERTAINTY_FAIL,1.018,FAIL->FAIL
C1080,target_debris_v0,1.0,0.01,1.5,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,1.193,FAIL,POSE_UNCERTAINTY_FAIL,1.018,FAIL->FAIL
C1081,target_debris_v0,1.0,0.02,0.5,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,0.796,FAIL,BASE_REACTION_FAIL,1.032,FAIL->FAIL
C1082,target_debris_v0,1.0,0.02,0.5,1.0,0.8,1,SAFE,SAFE,0.796,SAFE,SAFE,1.032,SAFE->SAFE
C1083,target_debris_v0,1.0,0.02,0.5,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,0.995,FAIL,BASE_REACTION_FAIL,1.027,FAIL->FAIL
C1084,target_debris_v0,1.0,0.02,0.5,1.0,1.0,1,SAFE,SAFE,0.995,SAFE,SAFE,1.027,SAFE->SAFE
C1085,target_debris_v0,1.0,0.02,0.5,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.193,FAIL,BASE_REACTION_FAIL,1.022,FAIL->FAIL
C1086,target_debris_v0,1.0,0.02,0.5,1.0,1.2,1,SAFE,SAFE,1.193,SAFE,SAFE,1.022,SAFE->SAFE
C1087,target_debris_v0,1.0,0.02,0.5,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,0.796,FAIL,BASE_REACTION_FAIL,1.032,FAIL->FAIL
C1088,target_debris_v0,1.0,0.02,0.5,2.0,0.8,1,SAFE,SAFE,0.796,SAFE,SAFE,1.032,SAFE->SAFE
C1089,target_debris_v0,1.0,0.02,0.5,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,0.995,FAIL,BASE_REACTION_FAIL,1.027,FAIL->FAIL
C1090,target_debris_v0,1.0,0.02,0.5,2.0,1.0,1,SAFE,SAFE,0.995,SAFE,SAFE,1.027,SAFE->SAFE
C1091,target_debris_v0,1.0,0.02,0.5,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.193,FAIL,BASE_REACTION_FAIL,1.022,FAIL->FAIL
C1092,target_debris_v0,1.0,0.02,0.5,2.0,1.2,1,SAFE,SAFE,1.193,SAFE,SAFE,1.022,SAFE->SAFE
C1093,target_debris_v0,1.0,0.02,0.5,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,0.796,FAIL,POSE_UNCERTAINTY_FAIL,1.032,FAIL->FAIL
C1094,target_debris_v0,1.0,0.02,0.5,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,0.796,FAIL,POSE_UNCERTAINTY_FAIL,1.032,FAIL->FAIL
C1095,target_debris_v0,1.0,0.02,0.5,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,0.995,FAIL,POSE_UNCERTAINTY_FAIL,1.027,FAIL->FAIL
C1096,target_debris_v0,1.0,0.02,0.5,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,0.995,FAIL,POSE_UNCERTAINTY_FAIL,1.027,FAIL->FAIL
C1097,target_debris_v0,1.0,0.02,0.5,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,1.193,FAIL,POSE_UNCERTAINTY_FAIL,1.022,FAIL->FAIL
C1098,target_debris_v0,1.0,0.02,0.5,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,1.193,FAIL,POSE_UNCERTAINTY_FAIL,1.022,FAIL->FAIL
C1099,target_debris_v0,1.0,0.02,1.0,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,0.796,FAIL,BASE_REACTION_FAIL,1.032,FAIL->FAIL
C1100,target_debris_v0,1.0,0.02,1.0,1.0,0.8,1,SAFE,SAFE,0.796,SAFE,SAFE,1.032,SAFE->SAFE
C1101,target_debris_v0,1.0,0.02,1.0,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,0.995,FAIL,BASE_REACTION_FAIL,1.027,FAIL->FAIL
C1102,target_debris_v0,1.0,0.02,1.0,1.0,1.0,1,SAFE,SAFE,0.995,SAFE,SAFE,1.027,SAFE->SAFE
C1103,target_debris_v0,1.0,0.02,1.0,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.193,FAIL,BASE_REACTION_FAIL,1.022,FAIL->FAIL
C1104,target_debris_v0,1.0,0.02,1.0,1.0,1.2,1,SAFE,SAFE,1.193,SAFE,SAFE,1.022,SAFE->SAFE
C1105,target_debris_v0,1.0,0.02,1.0,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,0.796,FAIL,BASE_REACTION_FAIL,1.032,FAIL->FAIL
C1106,target_debris_v0,1.0,0.02,1.0,2.0,0.8,1,SAFE,SAFE,0.796,SAFE,SAFE,1.032,SAFE->SAFE
C1107,target_debris_v0,1.0,0.02,1.0,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,0.995,FAIL,BASE_REACTION_FAIL,1.027,FAIL->FAIL
C1108,target_debris_v0,1.0,0.02,1.0,2.0,1.0,1,SAFE,SAFE,0.995,SAFE,SAFE,1.027,SAFE->SAFE
C1109,target_debris_v0,1.0,0.02,1.0,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.193,FAIL,BASE_REACTION_FAIL,1.022,FAIL->FAIL
C1110,target_debris_v0,1.0,0.02,1.0,2.0,1.2,1,SAFE,SAFE,1.193,SAFE,SAFE,1.022,SAFE->SAFE
C1111,target_debris_v0,1.0,0.02,1.0,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,0.796,FAIL,POSE_UNCERTAINTY_FAIL,1.032,FAIL->FAIL
C1112,target_debris_v0,1.0,0.02,1.0,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,0.796,FAIL,POSE_UNCERTAINTY_FAIL,1.032,FAIL->FAIL
C1113,target_debris_v0,1.0,0.02,1.0,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,0.995,FAIL,POSE_UNCERTAINTY_FAIL,1.027,FAIL->FAIL
C1114,target_debris_v0,1.0,0.02,1.0,3.0,1.0,1,FAIL,POSE_UNCERTAINTY_FAIL,0.995,FAIL,POSE_UNCERTAINTY_FAIL,1.027,FAIL->FAIL
C1115,target_debris_v0,1.0,0.02,1.0,3.0,1.2,0,FAIL,POSE_UNCERTAINTY_FAIL,1.193,FAIL,POSE_UNCERTAINTY_FAIL,1.022,FAIL->FAIL
C1116,target_debris_v0,1.0,0.02,1.0,3.0,1.2,1,FAIL,POSE_UNCERTAINTY_FAIL,1.193,FAIL,POSE_UNCERTAINTY_FAIL,1.022,FAIL->FAIL
C1117,target_debris_v0,1.0,0.02,1.5,1.0,0.8,0,FAIL,BASE_REACTION_FAIL,0.796,FAIL,BASE_REACTION_FAIL,1.032,FAIL->FAIL
C1118,target_debris_v0,1.0,0.02,1.5,1.0,0.8,1,SAFE,SAFE,0.796,SAFE,SAFE,1.032,SAFE->SAFE
C1119,target_debris_v0,1.0,0.02,1.5,1.0,1.0,0,FAIL,BASE_REACTION_FAIL,0.995,FAIL,BASE_REACTION_FAIL,1.027,FAIL->FAIL
C1120,target_debris_v0,1.0,0.02,1.5,1.0,1.0,1,SAFE,SAFE,0.995,SAFE,SAFE,1.027,SAFE->SAFE
C1121,target_debris_v0,1.0,0.02,1.5,1.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.193,FAIL,BASE_REACTION_FAIL,1.022,FAIL->FAIL
C1122,target_debris_v0,1.0,0.02,1.5,1.0,1.2,1,SAFE,SAFE,1.193,SAFE,SAFE,1.022,SAFE->SAFE
C1123,target_debris_v0,1.0,0.02,1.5,2.0,0.8,0,FAIL,BASE_REACTION_FAIL,0.796,FAIL,BASE_REACTION_FAIL,1.032,FAIL->FAIL
C1124,target_debris_v0,1.0,0.02,1.5,2.0,0.8,1,SAFE,SAFE,0.796,SAFE,SAFE,1.032,SAFE->SAFE
C1125,target_debris_v0,1.0,0.02,1.5,2.0,1.0,0,FAIL,BASE_REACTION_FAIL,0.995,FAIL,BASE_REACTION_FAIL,1.027,FAIL->FAIL
C1126,target_debris_v0,1.0,0.02,1.5,2.0,1.0,1,SAFE,SAFE,0.995,SAFE,SAFE,1.027,SAFE->SAFE
C1127,target_debris_v0,1.0,0.02,1.5,2.0,1.2,0,FAIL,BASE_REACTION_FAIL,1.193,FAIL,BASE_REACTION_FAIL,1.022,FAIL->FAIL
C1128,target_debris_v0,1.0,0.02,1.5,2.0,1.2,1,SAFE,SAFE,1.193,SAFE,SAFE,1.022,SAFE->SAFE
C1129,target_debris_v0,1.0,0.02,1.5,3.0,0.8,0,FAIL,POSE_UNCERTAINTY_FAIL,0.796,FAIL,POSE_UNCERTAINTY_FAIL,1.032,FAIL->FAIL
C1130,target_debris_v0,1.0,0.02,1.5,3.0,0.8,1,FAIL,POSE_UNCERTAINTY_FAIL,0.796,FAIL,POSE_UNCERTAINTY_FAIL,1.032,FAIL->FAIL
C1131,target_debris_v0,1.0,0.02,1.5,3.0,1.0,0,FAIL,POSE_UNCERTAINTY_FAIL,0.995,FAIL,POSE_UNCERTAINTY_FAIL,1.027,FAIL->FAIL
